seq,gender,age,job,marital,province,city,choice
5753,FEMALE,20대,자영업,MARREID,경기도,화성시,B
5754,FEMALE,40대,공무원,MARREID,부산시,해운대구,D
5755,MALE,50대,의사,MARREID,충청도,청주시,G
5756,FEMALE,20대,회사직원,SINGLE,경상도,거제시,B
5757,FEMALE,40대,회사직원,SINGLE,경상도,포항시 북구,B
5758,FEMALE,40대,중소기업직원,MARREID,충청도,청주시,F
5759,MALE,40대,벤처직원,MARREID,경상도,포항시 남구,F
5760,MALE,30대,변호사,SINGLE,경기도,화성시,G
5761,MALE,50대,임시직,MARREID,부산시,연제구,H
5762,FEMALE,40대,자영업,MARREID,경상도,거제시,C
5763,FEMALE,50대,자영업,MARREID,충청도,청주시,E
5764,FEMALE,30대,벤처직원,SINGLE,부산시,해운대구,B
5765,MALE,40대,자영업,SINGLE,부산시,해운대구,D
5766,MALE,40대,공무원,SINGLE,부산시,사하구,B
5767,FEMALE,20대,자영업,MARREID,부산시,기장군,D
5768,MALE,50대,기자,SINGLE,경기도,화성시,A
5769,MALE,30대,임시직,MARREID,부산시,해운대구,C
5770,FEMALE,20대,자영업,MARREID,충청도,충주시,C
5771,FEMALE,20대,자영업,MARREID,경기도,포천시,D
5772,FEMALE,20대,벤처직원,MARREID,서울시,강남구,B
5773,MALE,40대,자영업,MARREID,전라도,곡성군,F
5774,FEMALE,20대,임시직,MARREID,부산시,해운대구,D
5775,FEMALE,60대 이상,벤처직원,SINGLE,서울시,양천구,D
5776,FEMALE,50대,교수,SINGLE,부산시,사하구,C
5777,FEMALE,20대,자영업,MARREID,부산시,기장군,G
5778,FEMALE,40대,의사,MARREID,전라도,광양시,C
5779,FEMALE,50대,임시직,MARREID,경상도,포항시 북구,B
5780,FEMALE,30대,연구원,SINGLE,경기도,안양시,E
5781,FEMALE,50대,회사직원,MARREID,경기도,포천시,D
5782,FEMALE,40대,자영업,MARREID,충청도,청주시,H
5783,FEMALE,40대,임시직,SINGLE,경기도,포천시,B
5784,MALE,40대,변호사,MARREID,충청도,청주시,F
5785,MALE,40대,연구원,MARREID,서울시,양천구,F
5786,FEMALE,30대,공무원,SINGLE,서울시,강동구,B
5787,FEMALE,30대,중소기업직원,MARREID,전라도,해남군,C
5788,MALE,20대,자영업,MARREID,부산시,해운대구,H
5789,MALE,40대,의사,SINGLE,서울시,강남구,G
5790,FEMALE,30대,의사,SINGLE,부산시,기장군,E
5791,FEMALE,30대,교수,SINGLE,충청도,청주시,B
5792,FEMALE,20대,학생,MARREID,서울시,양천구,E
5793,FEMALE,40대,자영업,SINGLE,경기도,화성시,C
5794,FEMALE,30대,공무원,SINGLE,경기도,안양시,G
5795,MALE,20대,회사직원,MARREID,서울시,강동구,E
5796,MALE,50대,중소기업직원,SINGLE,충청도,홍성군,E
5797,FEMALE,30대,자영업,MARREID,서울시,양천구,H
5798,FEMALE,50대,회사직원,MARREID,전라도,해남군,D
5799,FEMALE,30대,교수,SINGLE,서울시,강동구,E
5800,MALE,50대,공무원,MARREID,서울시,양천구,F
5801,FEMALE,30대,회사직원,MARREID,부산시,진구,F
5802,MALE,40대,중소기업직원,MARREID,전라도,구례군,F
5803,FEMALE,50대,회사직원,MARREID,부산시,사하구,B
5804,FEMALE,50대,기자,MARREID,경기도,평택시,D
5805,FEMALE,30대,변호사,MARREID,경기도,포천시,D
5806,MALE,40대,의사,MARREID,부산시,진구,F
5807,FEMALE,50대,기자,MARREID,경기도,안양시,C
5808,MALE,20대,중소기업직원,SINGLE,경기도,평택시,B
5809,MALE,20대,자영업,MARREID,부산시,해운대구,D
5810,MALE,20대,자영업,SINGLE,경상도,포항시 북구,H
5811,MALE,50대,공무원,MARREID,서울시,양천구,A
5812,FEMALE,30대,중소기업직원,SINGLE,경기도,안양시,D
5813,MALE,50대,의사,MARREID,서울시,마포구,G
5814,FEMALE,40대,교수,MARREID,부산시,진구,D
5815,MALE,40대,회사직원,MARREID,서울시,마포구,C
5816,MALE,40대,의사,MARREID,부산시,해운대구,D
5817,FEMALE,30대,임시직,SINGLE,경기도,화성시,H
5818,FEMALE,20대,자영업,MARREID,부산시,사하구,F
5819,FEMALE,40대,중소기업직원,MARREID,경기도,안양시,H
5820,MALE,50대,변호사,MARREID,충청도,천안시,F
5821,MALE,20대,자영업,SINGLE,전라도,곡성군,H
5822,FEMALE,20대,자영업,MARREID,충청도,청주시,E
5823,FEMALE,50대,자영업,SINGLE,충청도,홍성군,G
5824,MALE,20대,공무원,MARREID,경기도,가평군,B
5825,FEMALE,20대,벤처직원,MARREID,부산시,해운대구,D
5826,FEMALE,30대,자영업,MARREID,경기도,화성시,E
5827,FEMALE,40대,자영업,MARREID,부산시,해운대구,F
5828,FEMALE,50대,기자,SINGLE,충청도,충주시,C
5829,FEMALE,20대,임시직,MARREID,경상도,포항시 북구,H
5830,FEMALE,30대,중소기업직원,MARREID,경기도,안양시,C
5831,MALE,30대,벤처직원,MARREID,충청도,청주시,F
5832,MALE,20대,회사직원,MARREID,서울시,강북구,G
5833,MALE,30대,임시직,SINGLE,부산시,해운대구,A
5834,MALE,30대,교수,MARREID,서울시,강남구,E
5835,MALE,20대,임시직,MARREID,충청도,청주시,D
5836,MALE,30대,중소기업직원,MARREID,경기도,화성시,F
5837,MALE,20대,학생,MARREID,부산시,진구,D
5838,MALE,20대,자영업,SINGLE,부산시,해운대구,B
5839,MALE,40대,임시직,MARREID,부산시,기장군,E
5840,FEMALE,30대,자영업,MARREID,전라도,곡성군,E
5841,MALE,30대,교수,MARREID,서울시,마포구,E
5842,MALE,30대,연구원,MARREID,경기도,가평군,D
5843,MALE,50대,회사직원,MARREID,부산시,해운대구,A
5844,MALE,50대,연구원,MARREID,서울시,양천구,E
5845,FEMALE,20대,벤처직원,SINGLE,전라도,광양시,B
,FEMALE,50대,교수,SINGLE,서울시,강동구,C
5847,FEMALE,40대,의사,SINGLE,경기도,안양시,B
5848,FEMALE,40대,자영업,SINGLE,경기도,포천시,A
5849,FEMALE,30대,벤처직원,MARREID,전라도,광양시,E
5850,FEMALE,40대,임시직,SINGLE,서울시,강북구,H
5851,FEMALE,50대,임시직,MARREID,경기도,평택시,E
5852,FEMALE,40대,벤처직원,MARREID,경기도,안양시,C
5853,MALE,40대,자영업,MARREID,전라도,광양시,D
5854,FEMALE,20대,임시직,MARREID,경기도,안양시,H
5855,MALE,50대,중소기업직원,MARREID,충청도,홍성군,H
5856,MALE,40대,자영업,MARREID,경기도,가평군,A
5857,MALE,50대,의사,SINGLE,경상도,포항시 남구,D
5858,FEMALE,30대,자영업,MARREID,충청도,청주시,B
5859,MALE,40대,회사직원,MARREID,서울시,양천구,F
5860,FEMALE,50대,자영업,MARREID,충청도,청주시,D
5861,MALE,40대,공무원,SINGLE,전라도,광양시,A
5862,FEMALE,50대,자영업,MARREID,서울시,강남구,C
5863,MALE,40대,자영업,SINGLE,충청도,진천군,H
5864,MALE,50대,중소기업직원,MARREID,충청도,청주시,B
5865,MALE,50대,공무원,SINGLE,서울시,강남구,A
5866,MALE,20대,자영업,MARREID,경상도,하동군,D
5867,FEMALE,30대,공무원,SINGLE,경상도,거제시,H
5868,MALE,30대,중소기업직원,MARREID,서울시,양천구,E
5869,MALE,20대,벤처직원,MARREID,서울시,강동구,B
5870,FEMALE,20대,자영업,SINGLE,경기도,포천시,D
5871,FEMALE,30대,자영업,MARREID,충청도,진천군,D
5872,MALE,50대,교수,MARREID,경기도,포천시,A
5873,MALE,40대,변호사,MARREID,경기도,안양시,A
5874,FEMALE,20대,연구원,MARREID,전라도,해남군,C
5875,MALE,40대,중소기업직원,SINGLE,충청도,청주시,A
5876,MALE,40대,회사직원,MARREID,전라도,해남군,H
5877,FEMALE,50대,연구원,MARREID,서울시,강남구,C
5878,FEMALE,20대,학생,MARREID,전라도,구례군,D
5879,FEMALE,20대,중소기업직원,SINGLE,서울시,강남구,B
5880,MALE,40대,자영업,SINGLE,경기도,화성시,E
5881,MALE,20대,중소기업직원,MARREID,경상도,포항시 남구,C
5882,MALE,50대,자영업,MARREID,부산시,사하구,E
5883,FEMALE,20대,학생,MARREID,경상도,거제시,E
5884,FEMALE,40대,의사,MARREID,서울시,강남구,C
5885,FEMALE,20대,학생,MARREID,서울시,강동구,B
5886,FEMALE,30대,교수,MARREID,부산시,해운대구,D
5887,FEMALE,50대,연구원,SINGLE,부산시,연제구,F
5888,FEMALE,30대,기자,MARREID,경상도,하동군,E
5889,FEMALE,40대,임시직,MARREID,경상도,포항시 남구,F
5890,FEMALE,50대,임시직,MARREID,부산시,진구,F
5891,FEMALE,50대,벤처직원,MARREID,서울시,강북구,D
5892,FEMALE,20대,의사,MARREID,경기도,화성시,G
5893,FEMALE,30대,자영업,SINGLE,충청도,청주시,D
5894,FEMALE,20대,자영업,MARREID,충청도,충주시,B
5895,FEMALE,30대,임시직,SINGLE,경기도,화성시,B
5896,FEMALE,20대,학생,MARREID,부산시,해운대구,B
5897,FEMALE,20대,변호사,MARREID,경상도,거제시,D
5898,FEMALE,30대,회사직원,MARREID,충청도,천안시,D
5899,FEMALE,30대,벤처직원,SINGLE,경상도,포항시 북구,E
5900,FEMALE,40대,임시직,SINGLE,서울시,강남구,A
5901,FEMALE,40대,벤처직원,MARREID,충청도,청주시,B
5902,FEMALE,40대,기자,MARREID,서울시,양천구,D
5903,MALE,30대,벤처직원,SINGLE,서울시,양천구,H
5904,FEMALE,30대,중소기업직원,MARREID,서울시,양천구,E
5905,FEMALE,20대,중소기업직원,MARREID,서울시,강동구,B
5906,MALE,30대,임시직,MARREID,경상도,거제시,A
5907,FEMALE,50대,회사직원,MARREID,서울시,강남구,D
5908,FEMALE,50대,기자,SINGLE,서울시,양천구,C
5909,FEMALE,40대,공무원,MARREID,부산시,해운대구,D
5910,FEMALE,30대,중소기업직원,MARREID,경상도,포항시 북구,B
5911,FEMALE,50대,기자,MARREID,경기도,가평군,G
5912,MALE,20대,학생,MARREID,충청도,청주시,G
5913,FEMALE,30대,중소기업직원,MARREID,서울시,강남구,E
5914,FEMALE,30대,의사,SINGLE,부산시,기장군,E
5915,FEMALE,50대,공무원,MARREID,서울시,양천구,D
5916,FEMALE,20대,변호사,MARREID,경기도,화성시,G
5917,FEMALE,20대,임시직,MARREID,서울시,강남구,H
5918,MALE,50대,자영업,MARREID,서울시,양천구,H
5919,FEMALE,50대,기자,SINGLE,부산시,해운대구,B
5920,FEMALE,40대,공무원,SINGLE,부산시,연제구,G
5921,FEMALE,40대,회사직원,SINGLE,서울시,강동구,D
5922,FEMALE,30대,공무원,SINGLE,부산시,사하구,D
5923,FEMALE,30대,기자,SINGLE,서울시,마포구,E
5924,FEMALE,30대,의사,MARREID,충청도,진천군,H
5925,FEMALE,50대,자영업,MARREID,서울시,강남구,C
5926,FEMALE,30대,임시직,SINGLE,경상도,포항시 북구,A
5927,FEMALE,30대,의사,MARREID,충청도,천안시,E
5928,MALE,20대,학생,SINGLE,서울시,마포구,E
5929,FEMALE,50대,공무원,MARREID,부산시,연제구,E
5930,MALE,20대,의사,MARREID,경기도,안양시,H
5931,FEMALE,30대,임시직,MARREID,서울시,양천구,B
5932,FEMALE,20대,임시직,MARREID,경상도,포항시 남구,E
5933,MALE,40대,벤처직원,SINGLE,서울시,강남구,H
5934,FEMALE,40대,변호사,SINGLE,경상도,하동군,C
5935,MALE,20대,회사직원,SINGLE,경기도,포천시,H
5936,FEMALE,30대,기자,SINGLE,경상도,포항시 남구,E
5937,FEMALE,30대,임시직,MARREID,경상도,거제시,E
5938,FEMALE,30대,중소기업직원,MARREID,부산시,해운대구,B
5939,FEMALE,30대,연구원,MARREID,경상도,함안군,B
5940,FEMALE,50대,임시직,MARREID,부산시,해운대구,F
5941,FEMALE,50대,공무원,MARREID,부산시,사하구,B
5942,FEMALE,50대,회사직원,MARREID,부산시,해운대구,D
5943,FEMALE,40대,자영업,MARREID,경기도,포천시,E
5944,FEMALE,20대,학생,MARREID,서울시,강동구,B
5945,FEMALE,40대,연구원,MARREID,충청도,청주시,C
5946,FEMALE,50대,임시직,MARREID,부산시,해운대구,E
5947,MALE,20대,변호사,MARREID,서울시,양천구,B
5948,FEMALE,40대,변호사,MARREID,부산시,해운대구,E
5949,FEMALE,30대,회사직원,MARREID,경기도,포천시,E
5950,FEMALE,50대,임시직,MARREID,경상도,포항시 남구,C
5951,FEMALE,20대,중소기업직원,SINGLE,서울시,강남구,B
5952,FEMALE,20대,자영업,MARREID,충청도,청주시,G
5953,FEMALE,30대,의사,MARREID,서울시,강남구,E
5954,MALE,30대,기자,MARREID,전라도,광양시,E
5955,MALE,20대,공무원,MARREID,경기도,포천시,B
5956,MALE,30대,회사직원,MARREID,부산시,사하구,C
5957,FEMALE,40대,교수,SINGLE,서울시,양천구,C
5958,MALE,40대,회사직원,SINGLE,충청도,청주시,E
5959,FEMALE,40대,변호사,MARREID,부산시,사하구,C
5960,MALE,50대,교수,MARREID,서울시,양천구,A
5961,FEMALE,40대,교수,MARREID,서울시,강남구,C
5962,MALE,50대,연구원,MARREID,경기도,평택시,A
5963,FEMALE,50대,중소기업직원,MARREID,서울시,마포구,D
5964,MALE,30대,의사,MARREID,서울시,양천구,E
5965,FEMALE,20대,학생,SINGLE,부산시,사하구,H
5966,FEMALE,20대,공무원,SINGLE,서울시,강남구,B
5967,FEMALE,50대,중소기업직원,MARREID,충청도,청주시,D
5968,FEMALE,20대,자영업,MARREID,부산시,해운대구,G
5969,FEMALE,40대,임시직,MARREID,부산시,해운대구,D
5970,FEMALE,40대,공무원,MARREID,경기도,가평군,C
5971,MALE,60대 이상,벤처직원,MARREID,경상도,포항시 남구,H
5972,FEMALE,40대,변호사,MARREID,충청도,청주시,D
5973,MALE,30대,벤처직원,MARREID,부산시,해운대구,F
5974,FEMALE,40대,자영업,MARREID,충청도,청주시,D
5975,MALE,40대,교수,MARREID,서울시,양천구,F
5976,FEMALE,40대,자영업,SINGLE,부산시,사하구,C
5977,MALE,40대,교수,SINGLE,경상도,포항시 남구,G
5978,FEMALE,30대,중소기업직원,MARREID,서울시,양천구,E
5979,FEMALE,50대,연구원,MARREID,부산시,해운대구,C
5980,FEMALE,40대,임시직,SINGLE,충청도,청주시,A
5981,MALE,40대,의사,MARREID,경상도,포항시 남구,F
5982,MALE,50대,임시직,MARREID,충청도,청주시,E
5983,MALE,30대,자영업,SINGLE,부산시,기장군,H
5984,MALE,20대,교수,MARREID,경기도,화성시,H
5985,FEMALE,50대,회사직원,MARREID,경상도,포항시 남구,D
5986,FEMALE,40대,자영업,SINGLE,부산시,사하구,D
5987,FEMALE,40대,회사직원,SINGLE,경상도,하동군,G
5988,FEMALE,30대,공무원,MARREID,충청도,홍성군,B
5989,FEMALE,30대,기자,MARREID,충청도,청주시,G
5990,FEMALE,40대,변호사,MARREID,경기도,포천시,D
5991,MALE,50대,벤처직원,MARREID,서울시,강동구,A
5992,MALE,30대,벤처직원,MARREID,부산시,연제구,F
5993,MALE,20대,벤처직원,MARREID,부산시,해운대구,F
5994,MALE,30대,임시직,SINGLE,서울시,양천구,E
5995,MALE,50대,벤처직원,SINGLE,충청도,청주시,H
5996,MALE,40대,자영업,MARREID,서울시,양천구,F
5997,FEMALE,50대,공무원,SINGLE,부산시,사하구,D
5998,FEMALE,40대,공무원,SINGLE,충청도,천안시,D
5999,MALE,20대,교수,MARREID,서울시,강남구,B
6000,MALE,50대,연구원,SINGLE,경기도,화성시,B
6001,FEMALE,50대,공무원,MARREID,경기도,가평군,D
6002,FEMALE,50대,변호사,SINGLE,경상도,포항시 북구,E
6003,MALE,50대,연구원,SINGLE,충청도,청주시,D
6004,MALE,20대,자영업,MARREID,경기도,화성시,G
6005,FEMALE,40대,회사직원,SINGLE,충청도,청주시,B
6006,MALE,50대,중소기업직원,SINGLE,부산시,사하구,G
6007,MALE,20대,학생,MARREID,서울시,강동구,G
6008,FEMALE,30대,공무원,MARREID,부산시,해운대구,H
6009,FEMALE,40대,변호사,MARREID,경상도,거제시,B
6010,MALE,20대,공무원,SINGLE,서울시,양천구,B
6011,FEMALE,50대,벤처직원,MARREID,서울시,마포구,D
6012,FEMALE,40대,공무원,MARREID,서울시,양천구,A
6013,MALE,20대,학생,MARREID,서울시,마포구,E
6014,FEMALE,30대,벤처직원,MARREID,전라도,구례군,B
6015,MALE,20대,임시직,SINGLE,부산시,해운대구,G
6016,FEMALE,50대,회사직원,MARREID,부산시,진구,D
6017,FEMALE,30대,연구원,MARREID,서울시,강북구,B
6018,FEMALE,50대,변호사,MARREID,경기도,가평군,F
6019,MALE,40대,임시직,MARREID,충청도,청주시,C
6020,FEMALE,30대,중소기업직원,MARREID,부산시,사하구,E
6021,MALE,50대,임시직,SINGLE,서울시,강동구,H
6022,FEMALE,20대,중소기업직원,MARREID,서울시,양천구,B
6023,MALE,30대,중소기업직원,MARREID,서울시,강동구,G
6024,MALE,40대,의사,SINGLE,경상도,포항시 남구,G
6025,FEMALE,40대,자영업,MARREID,부산시,해운대구,B
6026,FEMALE,50대,벤처직원,MARREID,전라도,익산시,B
6027,FEMALE,50대,벤처직원,MARREID,부산시,연제구,D
6028,MALE,50대,교수,MARREID,충청도,청주시,D
6029,FEMALE,50대,의사,MARREID,전라도,구례군,D
6030,MALE,40대,연구원,MARREID,서울시,마포구,F
6031,MALE,40대,중소기업직원,SINGLE,경기도,화성시,C
6032,MALE,40대,연구원,SINGLE,서울시,강동구,B
6033,MALE,20대,중소기업직원,MARREID,충청도,진천군,G
6034,FEMALE,50대,중소기업직원,MARREID,부산시,기장군,D
6035,FEMALE,40대,자영업,SINGLE,충청도,청주시,E
6036,FEMALE,40대,연구원,MARREID,충청도,천안시,C
6037,FEMALE,30대,기자,MARREID,충청도,천안시,E
6038,MALE,50대,회사직원,MARREID,서울시,강남구,A
6039,FEMALE,50대,자영업,MARREID,충청도,진천군,D
6040,FEMALE,30대,임시직,MARREID,경상도,거제시,A
6041,MALE,20대,중소기업직원,MARREID,서울시,양천구,B
6042,MALE,20대,자영업,MARREID,부산시,해운대구,G
6043,FEMALE,20대,공무원,MARREID,충청도,청주시,G
6044,FEMALE,40대,자영업,MARREID,서울시,양천구,D
6045,MALE,40대,의사,SINGLE,부산시,진구,G
6046,MALE,40대,연구원,MARREID,충청도,청주시,F
6047,MALE,40대,벤처직원,MARREID,서울시,강남구,G
6048,MALE,50대,공무원,MARREID,충청도,청주시,H
6049,FEMALE,30대,회사직원,MARREID,부산시,해운대구,E
6050,MALE,20대,학생,SINGLE,경상도,포항시 북구,G
6051,FEMALE,30대,공무원,SINGLE,경기도,평택시,C
6052,MALE,30대,임시직,MARREID,부산시,사하구,C
6053,MALE,30대,벤처직원,SINGLE,경기도,화성시,H
6054,MALE,50대,공무원,MARREID,부산시,기장군,B
6055,FEMALE,30대,자영업,SINGLE,경기도,포천시,F
6056,FEMALE,40대,중소기업직원,SINGLE,경기도,포천시,D
6057,FEMALE,30대,중소기업직원,MARREID,서울시,양천구,B
6058,FEMALE,40대,임시직,MARREID,서울시,강동구,B
6059,FEMALE,60대 이상,임시직,MARREID,부산시,사하구,F
6060,FEMALE,30대,공무원,MARREID,경기도,평택시,E
6061,FEMALE,20대,자영업,SINGLE,서울시,강동구,D
6062,MALE,30대,연구원,MARREID,전라도,곡성군,E
6063,FEMALE,40대,자영업,MARREID,경기도,안양시,C
6064,MALE,20대,벤처직원,MARREID,충청도,청주시,E
6065,FEMALE,30대,교수,MARREID,경기도,화성시,B
6066,FEMALE,40대,중소기업직원,MARREID,충청도,천안시,D
6067,MALE,50대,벤처직원,MARREID,경기도,포천시,A
6068,FEMALE,40대,연구원,SINGLE,충청도,천안시,E
6069,FEMALE,50대,연구원,MARREID,부산시,사하구,C
6070,MALE,40대,공무원,SINGLE,서울시,강동구,F
6071,MALE,50대,임시직,MARREID,서울시,강동구,H
6072,FEMALE,20대,공무원,SINGLE,서울시,양천구,B
6073,FEMALE,20대,자영업,,경기도,가평군,F
