seq,prefer,frequency,wineFrequency
5852,¥Áµµ,2,1
5853,±Ì¿Ã∞®,2,1
5854,±Ì¿Ã∞®,4,2
5855,¥Áµµ,3,1
5856,¥Áµµ,2,1
5857,¥Áµµ,1,1
5858,¥Áµµ,3,2
5859,±Ì¿Ã∞®,2,1
5860,¥Áµµ,3,1
5861,¥Áµµ,2,1
5862,±Ì¿Ã∞®,2,1
5863,±Ì¿Ã∞®,3,2
5864,±Ì¿Ã∞®,2,1
5865,±Ì¿Ã∞®,2,1
5866,±Ì¿Ã∞®,3,1
5867,±Ì¿Ã∞®,2,1
5868,¥Áµµ,1,1
5869,±Ì¿Ã∞®,2,1
5870,±Ì¿Ã∞®,6,4
5871,¥Áµµ,2,1
5872,¥Áµµ,3,1
5873,¥Áµµ,1,1
5874,¥Áµµ,4,1
5875,¥Áµµ,2,1
5876,±Ì¿Ã∞®,3,2
5877,±Ì¿Ã∞®,2,1
5878,±Ì¿Ã∞®,2,1
5879,¥Áµµ,1,1
5880,¥Áµµ,1,1
5881,¥Áµµ,2,1
5882,±Ì¿Ã∞®,2,1
5883,¥Áµµ,2,1
5884,¥Áµµ,3,1
5885,¥Áµµ,3,2
5886,¥Áµµ,4,1
5887,±Ì¿Ã∞®,2,1
5888,¥Áµµ,2,1
5889,±Ì¿Ã∞®,2,1
5890,±Ì¿Ã∞®,3,2
5891,¥Áµµ,2,1
5892,±Ì¿Ã∞®,3,1
5893,±Ì¿Ã∞®,3,2
5894,±Ì¿Ã∞®,2,1
5895,±Ì¿Ã∞®,4,3
5896,¥Áµµ,3,2
5897,±Ì¿Ã∞®,2,1
5898,±Ì¿Ã∞®,2,1
5899,±Ì¿Ã∞®,1,1
5900,¥Áµµ,2,1
5901,±Ì¿Ã∞®,3,2
5902,±Ì¿Ã∞®,1,1
5903,¥Áµµ,3,2
5904,¥Áµµ,3,2
5905,¥Áµµ,3,2
5906,¥Áµµ,3,2
5907,±Ì¿Ã∞®,2,1
5908,±Ì¿Ã∞®,4,2
5909,±Ì¿Ã∞®,2,1
5910,±Ì¿Ã∞®,1,1
5911,±Ì¿Ã∞®,3,2
5912,±Ì¿Ã∞®,3,1
5913,±Ì¿Ã∞®,3,1
5914,±Ì¿Ã∞®,2,1
5915,¥Áµµ,2,1
5916,¥Áµµ,3,2
5917,±Ì¿Ã∞®,3,1
5918,±Ì¿Ã∞®,2,1
5919,±Ì¿Ã∞®,1,1
5920,¥Áµµ,2,1
5921,¥Áµµ,1,1
5922,¥Áµµ,5,2
5923,±Ì¿Ã∞®,2,1
5924,±Ì¿Ã∞®,2,1
5925,¥Áµµ,1,1
5926,±Ì¿Ã∞®,2,1
5927,¥Áµµ,2,1
5928,±Ì¿Ã∞®,3,1
5929,±Ì¿Ã∞®,2,1
5930,±Ì¿Ã∞®,2,1
5931,±Ì¿Ã∞®,1,1
5932,±Ì¿Ã∞®,2,1
5933,±Ì¿Ã∞®,4,2
5934,±Ì¿Ã∞®,4,3
5935,±Ì¿Ã∞®,2,1
5936,¥Áµµ,5,3
5937,±Ì¿Ã∞®,2,1
5938,¥Áµµ,2,1
5939,¥Áµµ,1,1
5940,¥Áµµ,3,1
5941,±Ì¿Ã∞®,1,1
5942,¥Áµµ,3,2
5943,±Ì¿Ã∞®,5,3
5944,¥Áµµ,4,3
5945,±Ì¿Ã∞®,3,2
5946,¥Áµµ,1,1
5947,¥Áµµ,3,1
5948,±Ì¿Ã∞®,2,1
5949,¥Áµµ,2,1
5950,±Ì¿Ã∞®,3,2
5951,¥Áµµ,2,1
5952,±Ì¿Ã∞®,2,1
5953,¥Áµµ,3,2
5954,¥Áµµ,3,2
5955,±Ì¿Ã∞®,2,1
5956,¥Áµµ,2,1
5957,±Ì¿Ã∞®,2,1
5958,¥Áµµ,3,2
5959,±Ì¿Ã∞®,3,1
5960,¥Áµµ,3,1
5961,¥Áµµ,2,1
5962,¥Áµµ,2,1
5963,±Ì¿Ã∞®,3,2
5964,±Ì¿Ã∞®,2,1
5965,±Ì¿Ã∞®,3,1
5966,±Ì¿Ã∞®,2,1
5967,±Ì¿Ã∞®,2,1
5968,¥Áµµ,3,1
5969,±Ì¿Ã∞®,4,2
5970,¥Áµµ,2,1
5971,±Ì¿Ã∞®,1,1
5972,¥Áµµ,5,1
5973,¥Áµµ,3,2
5974,¥Áµµ,2,1
5975,±Ì¿Ã∞®,2,1
5976,¥Áµµ,2,1
5977,¥Áµµ,3,2
5978,±Ì¿Ã∞®,2,1
5979,±Ì¿Ã∞®,3,2
5980,¥Áµµ,2,1
5981,±Ì¿Ã∞®,2,1
5982,¥Áµµ,5,2
5983,±Ì¿Ã∞®,3,1
5984,¥Áµµ,3,1
5985,±Ì¿Ã∞®,2,1
5986,±Ì¿Ã∞®,2,1
5987,±Ì¿Ã∞®,3,1
5988,¥Áµµ,1,1
5989,¥Áµµ,2,1
5990,¥Áµµ,4,2
5991,±Ì¿Ã∞®,2,1
5992,±Ì¿Ã∞®,2,1
5993,¥Áµµ,1,1
5994,±Ì¿Ã∞®,4,1
5995,¥Áµµ,2,1
5996,¥Áµµ,3,1
5997,¥Áµµ,3,1
5998,¥Áµµ,4,3
5999,±Ì¿Ã∞®,2,1
6000,±Ì¿Ã∞®,3,1
6001,±Ì¿Ã∞®,1,1
6002,¥Áµµ,3,2
6003,¥Áµµ,2,1
6004,±Ì¿Ã∞®,1,1
6005,¥Áµµ,3,1
6006,±Ì¿Ã∞®,2,1
6007,¥Áµµ,3,1
6008,¥Áµµ,6,4
6009,±Ì¿Ã∞®,2,1
6010,±Ì¿Ã∞®,6,2
6011,±Ì¿Ã∞®,2,1
6012,±Ì¿Ã∞®,3,2
6013,¥Áµµ,3,1
6014,¥Áµµ,3,1
6015,±Ì¿Ã∞®,3,2
6016,¥Áµµ,2,1
6017,¥Áµµ,3,1
6018,±Ì¿Ã∞®,3,1
6019,±Ì¿Ã∞®,3,2
6020,¥Áµµ,2,1
6021,±Ì¿Ã∞®,3,1
6022,¥Áµµ,2,1
6023,¥Áµµ,4,2
6024,¥Áµµ,1,1
6025,¥Áµµ,4,2
6026,¥Áµµ,3,2
6027,±Ì¿Ã∞®,2,1
6028,¥Áµµ,1,1
6029,±Ì¿Ã∞®,3,1
6030,¥Áµµ,2,1
6031,¥Áµµ,3,1
6032,±Ì¿Ã∞®,2,1
6033,±Ì¿Ã∞®,2,1
6034,±Ì¿Ã∞®,2,1
6035,±Ì¿Ã∞®,2,1
6036,±Ì¿Ã∞®,3,1
6037,¥Áµµ,6,4
6038,±Ì¿Ã∞®,4,2
6039,¥Áµµ,2,1
6040,¥Áµµ,2,1
6041,±Ì¿Ã∞®,2,1
6042,±Ì¿Ã∞®,2,1
6043,¥Áµµ,3,1
6044,¥Áµµ,4,2
6045,¥Áµµ,3,1
6046,¥Áµµ,2,1
6047,¥Áµµ,4,3
6048,¥Áµµ,3,2
6049,¥Áµµ,2,1
6050,¥Áµµ,2,1
6051,¥Áµµ,3,2
6052,¥Áµµ,3,1
6053,±Ì¿Ã∞®,2,1
6054,¥Áµµ,2,1
6055,±Ì¿Ã∞®,4,1
6056,±Ì¿Ã∞®,2,1
6057,±Ì¿Ã∞®,3,2
6058,¥Áµµ,2,1
6059,±Ì¿Ã∞®,3,2
6060,¥Áµµ,1,1
6061,¥Áµµ,3,2
6062,¥Áµµ,3,2
6063,¥Áµµ,3,2
6064,±Ì¿Ã∞®,3,1
6065,±Ì¿Ã∞®,4,1
6066,¥Áµµ,1,1
6067,¥Áµµ,2,1
6068,±Ì¿Ã∞®,2,1
6069,±Ì¿Ã∞®,2,1
6070,¥Áµµ,2,1
6071,¥Áµµ,2,1
6072,¥Áµµ,3,2
6073,¥Áµµ,2,1
6074,±Ì¿Ã∞®,1,1
6075,¥Áµµ,2,1
6076,±Ì¿Ã∞®,2,1
6077,±Ì¿Ã∞®,4,3
6078,±Ì¿Ã∞®,1,1
6079,±Ì¿Ã∞®,2,1
6080,¥Áµµ,3,1
6081,±Ì¿Ã∞®,2,1
6082,±Ì¿Ã∞®,2,1
6083,¥Áµµ,2,1
6084,±Ì¿Ã∞®,3,2
6085,±Ì¿Ã∞®,2,1
6086,¥Áµµ,2,1
6087,±Ì¿Ã∞®,2,1
6088,±Ì¿Ã∞®,3,1
6089,¥Áµµ,1,1
6090,¥Áµµ,5,4
6091,±Ì¿Ã∞®,2,1
6092,±Ì¿Ã∞®,2,1
6093,¥Áµµ,5,4
6094,±Ì¿Ã∞®,1,1
6095,¥Áµµ,3,2
6096,¥Áµµ,3,2
6097,¥Áµµ,3,1
6098,±Ì¿Ã∞®,2,1
6099,±Ì¿Ã∞®,5,1
6100,±Ì¿Ã∞®,2,1
6101,±Ì¿Ã∞®,1,1
6102,±Ì¿Ã∞®,2,1
6103,¥Áµµ,3,2
6104,±Ì¿Ã∞®,2,1
6105,±Ì¿Ã∞®,5,4
6106,±Ì¿Ã∞®,2,1
6107,¥Áµµ,3,2
6108,±Ì¿Ã∞®,4,1
6109,±Ì¿Ã∞®,1,1
6110,±Ì¿Ã∞®,3,1
6111,¥Áµµ,3,1
6112,±Ì¿Ã∞®,5,4
6113,±Ì¿Ã∞®,2,1
6114,±Ì¿Ã∞®,4,3
6115,¥Áµµ,3,2
6116,¥Áµµ,2,1
6117,¥Áµµ,2,1
6118,±Ì¿Ã∞®,2,1
6119,±Ì¿Ã∞®,1,1
6120,¥Áµµ,3,1
6121,¥Áµµ,2,1
6122,¥Áµµ,4,2
6123,¥Áµµ,4,3
6124,¥Áµµ,2,1
6125,¥Áµµ,5,3
6126,¥Áµµ,3,2
6127,¥Áµµ,2,1
6128,¥Áµµ,2,1
6129,¥Áµµ,3,1
6130,¥Áµµ,2,1
6131,¥Áµµ,3,1
6132,¥Áµµ,3,2
6133,¥Áµµ,1,1
6134,±Ì¿Ã∞®,2,1
6135,¥Áµµ,1,1
6136,¥Áµµ,5,2
6137,¥Áµµ,2,1
6138,±Ì¿Ã∞®,3,1
6139,±Ì¿Ã∞®,3,1
6140,¥Áµµ,1,1
6141,±Ì¿Ã∞®,3,2
6142,±Ì¿Ã∞®,2,1
6143,±Ì¿Ã∞®,2,1
6144,±Ì¿Ã∞®,2,1
6145,±Ì¿Ã∞®,3,1
6146,±Ì¿Ã∞®,3,2
6147,¥Áµµ,1,1
6148,±Ì¿Ã∞®,2,1
6149,±Ì¿Ã∞®,2,1
6150,¥Áµµ,5,2
6151,±Ì¿Ã∞®,1,1
6152,±Ì¿Ã∞®,2,1
6153,¥Áµµ,5,3
6154,±Ì¿Ã∞®,5,2
6155,¥Áµµ,4,2
6156,¥Áµµ,2,1
6157,±Ì¿Ã∞®,2,1
6158,¥Áµµ,1,1
6159,±Ì¿Ã∞®,2,1
6160,±Ì¿Ã∞®,3,2
6161,±Ì¿Ã∞®,1,1
6162,¥Áµµ,1,1
6163,±Ì¿Ã∞®,1,1
6164,±Ì¿Ã∞®,3,2
6165,±Ì¿Ã∞®,2,1
6166,±Ì¿Ã∞®,3,1
6167,±Ì¿Ã∞®,2,1
6168,¥Áµµ,3,1
6169,±Ì¿Ã∞®,4,1
6170,±Ì¿Ã∞®,2,1
6171,±Ì¿Ã∞®,3,1
6172,¥Áµµ,4,3
6173,±Ì¿Ã∞®,5,3
6174,±Ì¿Ã∞®,1,1
6175,±Ì¿Ã∞®,1,1
6176,±Ì¿Ã∞®,2,1
6177,¥Áµµ,4,2
6178,¥Áµµ,3,1
6179,±Ì¿Ã∞®,4,3
6180,±Ì¿Ã∞®,5,1
6181,±Ì¿Ã∞®,3,2
6182,±Ì¿Ã∞®,3,1
6183,¥Áµµ,1,1
6184,±Ì¿Ã∞®,3,2
6185,±Ì¿Ã∞®,3,1
6186,±Ì¿Ã∞®,2,1
6187,±Ì¿Ã∞®,4,2
6188,¥Áµµ,3,2
6189,¥Áµµ,2,1
6190,±Ì¿Ã∞®,3,1
6191,¥Áµµ,2,1
6192,¥Áµµ,2,1
6193,¥Áµµ,1,1
6194,±Ì¿Ã∞®,2,1
6195,±Ì¿Ã∞®,2,1
6196,±Ì¿Ã∞®,2,1
6197,±Ì¿Ã∞®,2,1
6198,±Ì¿Ã∞®,6,4
6199,±Ì¿Ã∞®,3,1
6200,¥Áµµ,1,1
6201,¥Áµµ,3,1
6202,¥Áµµ,4,3
6203,±Ì¿Ã∞®,2,1
6204,±Ì¿Ã∞®,3,2
6205,±Ì¿Ã∞®,2,1
6206,±Ì¿Ã∞®,2,1
6207,±Ì¿Ã∞®,2,1
6208,±Ì¿Ã∞®,3,2
6209,±Ì¿Ã∞®,3,2
6210,¥Áµµ,3,2
6211,±Ì¿Ã∞®,3,1
6212,¥Áµµ,2,1
6213,±Ì¿Ã∞®,4,2
6214,¥Áµµ,3,1
6215,±Ì¿Ã∞®,1,1
6216,±Ì¿Ã∞®,3,1
6217,¥Áµµ,3,1
6218,±Ì¿Ã∞®,5,2
6219,±Ì¿Ã∞®,4,1
6220,¥Áµµ,2,1
6221,¥Áµµ,1,1
6222,±Ì¿Ã∞®,2,1
6223,±Ì¿Ã∞®,4,1
6224,±Ì¿Ã∞®,3,2
6225,±Ì¿Ã∞®,3,1
6226,¥Áµµ,2,1
6227,¥Áµµ,4,3
6228,±Ì¿Ã∞®,3,1
6229,¥Áµµ,3,1
6230,¥Áµµ,2,1
6231,±Ì¿Ã∞®,2,1
6232,¥Áµµ,4,2
6233,¥Áµµ,1,1
6234,±Ì¿Ã∞®,3,1
6235,¥Áµµ,1,1
6236,±Ì¿Ã∞®,2,1
6237,±Ì¿Ã∞®,2,1
6238,¥Áµµ,3,1
6239,¥Áµµ,2,1
6240,±Ì¿Ã∞®,1,1
6241,±Ì¿Ã∞®,2,1
6242,¥Áµµ,3,2
6243,±Ì¿Ã∞®,2,1
6244,±Ì¿Ã∞®,2,1
6245,±Ì¿Ã∞®,2,1
6246,±Ì¿Ã∞®,2,1
6247,¥Áµµ,3,2
6248,¥Áµµ,5,4
6249,¥Áµµ,2,1
6250,¥Áµµ,2,1
6251,±Ì¿Ã∞®,2,1
6252,¥Áµµ,1,1
6253,¥Áµµ,1,1
6254,±Ì¿Ã∞®,3,2
6255,¥Áµµ,3,1
6256,±Ì¿Ã∞®,2,1
6257,±Ì¿Ã∞®,2,1
6258,¥Áµµ,3,2
6259,±Ì¿Ã∞®,2,1
6260,±Ì¿Ã∞®,1,1
6261,±Ì¿Ã∞®,2,1
6262,¥Áµµ,2,1
6263,±Ì¿Ã∞®,2,1
6264,¥Áµµ,2,1
6265,¥Áµµ,2,1
6266,±Ì¿Ã∞®,2,1
6267,¥Áµµ,1,1
6268,±Ì¿Ã∞®,3,2
6269,¥Áµµ,5,4
6270,±Ì¿Ã∞®,2,1
6271,¥Áµµ,3,2
6272,¥Áµµ,1,1
6273,±Ì¿Ã∞®,3,2
6274,±Ì¿Ã∞®,4,3
6275,±Ì¿Ã∞®,3,2
6276,¥Áµµ,2,1
6277,¥Áµµ,2,1
6278,¥Áµµ,2,1
6279,±Ì¿Ã∞®,2,1
6280,¥Áµµ,1,1
6281,¥Áµµ,2,1
6282,±Ì¿Ã∞®,4,1
6283,±Ì¿Ã∞®,2,1
6284,±Ì¿Ã∞®,3,2
6285,±Ì¿Ã∞®,4,1
6286,±Ì¿Ã∞®,1,1
6287,±Ì¿Ã∞®,3,1
6288,¥Áµµ,3,1
6289,¥Áµµ,1,1
6290,¥Áµµ,3,2
6291,¥Áµµ,2,1
6292,¥Áµµ,1,1
6293,¥Áµµ,1,1
6294,¥Áµµ,3,1
6295,¥Áµµ,1,1
6296,±Ì¿Ã∞®,1,1
6297,¥Áµµ,1,1
6298,±Ì¿Ã∞®,2,1
6299,±Ì¿Ã∞®,4,3
6300,¥Áµµ,3,2
6301,¥Áµµ,2,1
6302,±Ì¿Ã∞®,1,1
6303,¥Áµµ,2,1
6304,¥Áµµ,2,1
6305,¥Áµµ,4,3
6306,±Ì¿Ã∞®,3,1
6307,±Ì¿Ã∞®,1,1
6308,±Ì¿Ã∞®,3,2
6309,±Ì¿Ã∞®,2,1
6310,¥Áµµ,4,3
6311,±Ì¿Ã∞®,1,1
6312,±Ì¿Ã∞®,1,1
6313,¥Áµµ,2,1
6314,¥Áµµ,5,3
6315,±Ì¿Ã∞®,1,1
6316,¥Áµµ,6,5
6317,¥Áµµ,2,1
6318,¥Áµµ,5,1
6319,±Ì¿Ã∞®,3,1
6320,±Ì¿Ã∞®,2,1
6321,±Ì¿Ã∞®,4,3
6322,±Ì¿Ã∞®,0,0
6323,±Ì¿Ã∞®,3,2
6324,±Ì¿Ã∞®,3,2
6325,±Ì¿Ã∞®,2,1
6326,¥Áµµ,2,1
6327,¥Áµµ,2,1
6328,¥Áµµ,4,1
6329,±Ì¿Ã∞®,1,1
6330,¥Áµµ,2,1
6331,±Ì¿Ã∞®,3,2
6332,¥Áµµ,1,1
6333,±Ì¿Ã∞®,1,1
6334,¥Áµµ,3,2
6335,±Ì¿Ã∞®,3,1
6336,¥Áµµ,2,1
6337,±Ì¿Ã∞®,3,1
6338,¥Áµµ,1,1
6339,±Ì¿Ã∞®,1,1
6340,±Ì¿Ã∞®,3,2
6341,¥Áµµ,2,1
6342,¥Áµµ,1,1
6343,±Ì¿Ã∞®,3,1
6344,¥Áµµ,3,1
6345,¥Áµµ,4,3
6346,¥Áµµ,4,2
6347,±Ì¿Ã∞®,3,1
6348,±Ì¿Ã∞®,2,1
6349,±Ì¿Ã∞®,2,1
6350,¥Áµµ,3,1
6351,±Ì¿Ã∞®,3,1
6352,±Ì¿Ã∞®,3,2
6353,¥Áµµ,1,1
6354,¥Áµµ,3,2
6355,±Ì¿Ã∞®,1,1
6356,¥Áµµ,1,1
6357,±Ì¿Ã∞®,3,2
6358,¥Áµµ,3,1
6359,¥Áµµ,2,1
6360,±Ì¿Ã∞®,3,1
6361,±Ì¿Ã∞®,3,1
6362,±Ì¿Ã∞®,4,1
6363,¥Áµµ,5,3
6364,±Ì¿Ã∞®,2,1
6365,±Ì¿Ã∞®,5,3
6366,¥Áµµ,2,1
6367,¥Áµµ,2,1
6368,¥Áµµ,3,2
6369,¥Áµµ,5,2
6370,±Ì¿Ã∞®,4,1
6371,±Ì¿Ã∞®,2,1
6372,±Ì¿Ã∞®,1,1
6373,¥Áµµ,3,1
6374,¥Áµµ,4,2
6375,¥Áµµ,3,2
6376,±Ì¿Ã∞®,4,3
6377,±Ì¿Ã∞®,2,1
6378,±Ì¿Ã∞®,6,1
6379,±Ì¿Ã∞®,4,2
6380,±Ì¿Ã∞®,2,1
6381,±Ì¿Ã∞®,2,1
6382,±Ì¿Ã∞®,2,1
6383,¥Áµµ,2,1
6384,±Ì¿Ã∞®,2,1
6385,¥Áµµ,1,1
6386,±Ì¿Ã∞®,2,1
6387,¥Áµµ,3,1
6388,±Ì¿Ã∞®,2,1
6389,±Ì¿Ã∞®,3,2
6390,¥Áµµ,4,1
6391,±Ì¿Ã∞®,3,1
6392,±Ì¿Ã∞®,2,1
6393,¥Áµµ,2,1
6394,¥Áµµ,3,2
6395,±Ì¿Ã∞®,1,1
6396,±Ì¿Ã∞®,3,2
6397,¥Áµµ,2,1
6398,±Ì¿Ã∞®,2,1
6399,¥Áµµ,2,1
6400,±Ì¿Ã∞®,3,1
6401,¥Áµµ,1,1
6402,±Ì¿Ã∞®,3,2
6403,¥Áµµ,3,2
6404,±Ì¿Ã∞®,2,1
6405,±Ì¿Ã∞®,1,1
6406,±Ì¿Ã∞®,2,1
6407,¥Áµµ,3,2
6408,¥Áµµ,2,1
6409,±Ì¿Ã∞®,2,1
6410,¥Áµµ,3,1
6411,¥Áµµ,2,1
6412,±Ì¿Ã∞®,1,1
6413,±Ì¿Ã∞®,4,3
6414,±Ì¿Ã∞®,5,1
6415,¥Áµµ,3,1
6416,¥Áµµ,2,1
6417,¥Áµµ,4,3
6418,±Ì¿Ã∞®,3,1
6419,¥Áµµ,4,1
6420,¥Áµµ,2,1
6421,¥Áµµ,1,1
6422,±Ì¿Ã∞®,2,1
6423,¥Áµµ,2,1
6424,¥Áµµ,4,3
6425,±Ì¿Ã∞®,1,1
6426,¥Áµµ,3,2
6427,±Ì¿Ã∞®,1,1
6428,±Ì¿Ã∞®,1,1
6429,¥Áµµ,1,1
6430,±Ì¿Ã∞®,3,2
6431,±Ì¿Ã∞®,4,3
6432,±Ì¿Ã∞®,4,2
6433,±Ì¿Ã∞®,3,2
6434,±Ì¿Ã∞®,4,1
6435,±Ì¿Ã∞®,2,1
6436,¥Áµµ,4,3
6437,±Ì¿Ã∞®,3,1
6438,±Ì¿Ã∞®,4,3
6439,±Ì¿Ã∞®,2,1
6440,±Ì¿Ã∞®,1,1
6441,±Ì¿Ã∞®,3,1
6442,¥Áµµ,1,1
6443,¥Áµµ,5,2
6444,¥Áµµ,3,2
6445,±Ì¿Ã∞®,2,1
6446,±Ì¿Ã∞®,1,1
6447,¥Áµµ,2,1
6448,±Ì¿Ã∞®,3,2
6449,¥Áµµ,2,1
6450,¥Áµµ,2,1
6451,±Ì¿Ã∞®,2,1
6452,±Ì¿Ã∞®,3,2
6453,¥Áµµ,2,1
6454,¥Áµµ,3,2
6455,±Ì¿Ã∞®,2,1
6456,±Ì¿Ã∞®,2,1
6457,¥Áµµ,3,2
6458,±Ì¿Ã∞®,2,1
6459,¥Áµµ,3,1
6460,¥Áµµ,6,4
6461,¥Áµµ,2,1
6462,±Ì¿Ã∞®,1,1
6463,±Ì¿Ã∞®,3,2
6464,¥Áµµ,4,2
6465,¥Áµµ,3,2
6466,¥Áµµ,3,2
6467,±Ì¿Ã∞®,2,1
6468,¥Áµµ,1,1
6469,±Ì¿Ã∞®,2,1
6470,¥Áµµ,2,1
6471,±Ì¿Ã∞®,1,1
6472,¥Áµµ,1,1
6473,¥Áµµ,2,1
6474,¥Áµµ,4,2
6475,±Ì¿Ã∞®,2,1
6476,±Ì¿Ã∞®,2,1
6477,¥Áµµ,2,1
6478,±Ì¿Ã∞®,2,1
6479,±Ì¿Ã∞®,2,1
6480,¥Áµµ,3,1
6481,±Ì¿Ã∞®,3,2
6482,±Ì¿Ã∞®,1,1
6483,±Ì¿Ã∞®,3,1
6484,±Ì¿Ã∞®,3,2
6485,¥Áµµ,3,1
6486,±Ì¿Ã∞®,1,1
6487,¥Áµµ,2,1
6488,¥Áµµ,2,1
6489,¥Áµµ,1,1
6490,±Ì¿Ã∞®,2,1
6491,¥Áµµ,2,1
6492,±Ì¿Ã∞®,7,3
6493,¥Áµµ,2,1
6494,¥Áµµ,1,1
6495,¥Áµµ,2,1
6496,±Ì¿Ã∞®,2,1
6497,±Ì¿Ã∞®,4,3
6498,¥Áµµ,2,1
6499,±Ì¿Ã∞®,2,1
6500,±Ì¿Ã∞®,4,1
6501,¥Áµµ,3,2
6502,¥Áµµ,1,1
6503,±Ì¿Ã∞®,3,2
6504,¥Áµµ,1,1
6505,±Ì¿Ã∞®,2,1
6506,¥Áµµ,3,1
6507,¥Áµµ,4,1
6508,±Ì¿Ã∞®,2,1
6509,¥Áµµ,3,2
6510,¥Áµµ,5,4
6511,¥Áµµ,2,1
6512,±Ì¿Ã∞®,3,2
6513,¥Áµµ,2,1
6514,¥Áµµ,4,2
6515,¥Áµµ,2,1
6516,±Ì¿Ã∞®,2,1
6517,¥Áµµ,3,2
6518,±Ì¿Ã∞®,2,1
6519,¥Áµµ,2,1
6520,±Ì¿Ã∞®,3,2
6521,±Ì¿Ã∞®,3,2
6522,¥Áµµ,2,1
6523,¥Áµµ,2,1
6524,¥Áµµ,2,1
6525,¥Áµµ,5,3
6526,¥Áµµ,2,1
6527,±Ì¿Ã∞®,2,1
6528,±Ì¿Ã∞®,3,2
6529,¥Áµµ,3,1
6530,¥Áµµ,3,2
6531,±Ì¿Ã∞®,3,2
6532,±Ì¿Ã∞®,3,1
6533,¥Áµµ,1,1
6534,¥Áµµ,2,1
6535,±Ì¿Ã∞®,1,1
6536,¥Áµµ,4,1
6537,±Ì¿Ã∞®,5,4
6538,±Ì¿Ã∞®,1,1
6539,±Ì¿Ã∞®,3,2
6540,±Ì¿Ã∞®,2,1
6541,±Ì¿Ã∞®,2,1
6542,±Ì¿Ã∞®,3,1
6543,±Ì¿Ã∞®,2,1
6544,¥Áµµ,3,1
6545,¥Áµµ,1,1
6546,±Ì¿Ã∞®,2,1
6547,±Ì¿Ã∞®,3,1
6548,±Ì¿Ã∞®,4,1
6549,¥Áµµ,2,1
6550,±Ì¿Ã∞®,3,2
6551,±Ì¿Ã∞®,2,1
6552,±Ì¿Ã∞®,2,1
6553,±Ì¿Ã∞®,1,1
6554,¥Áµµ,2,1
6555,±Ì¿Ã∞®,3,2
6556,±Ì¿Ã∞®,1,1
6557,¥Áµµ,3,1
6558,±Ì¿Ã∞®,4,3
6559,±Ì¿Ã∞®,3,1
6560,¥Áµµ,3,1
6561,±Ì¿Ã∞®,1,1
6562,±Ì¿Ã∞®,2,1
6563,±Ì¿Ã∞®,2,1
6564,¥Áµµ,2,1
6565,±Ì¿Ã∞®,2,1
6566,±Ì¿Ã∞®,2,1
6567,±Ì¿Ã∞®,2,1
6568,±Ì¿Ã∞®,2,1
6569,±Ì¿Ã∞®,2,1
6570,¥Áµµ,1,1
6571,¥Áµµ,1,1
6572,±Ì¿Ã∞®,3,1
6573,¥Áµµ,2,1
6574,±Ì¿Ã∞®,2,1
6575,±Ì¿Ã∞®,1,1
6576,±Ì¿Ã∞®,4,2
6577,±Ì¿Ã∞®,3,2
6578,¥Áµµ,3,1
6579,¥Áµµ,4,2
6580,¥Áµµ,2,1
6581,¥Áµµ,2,1
6582,¥Áµµ,2,1
6583,¥Áµµ,2,1
6584,±Ì¿Ã∞®,1,1
6585,¥Áµµ,3,2
6586,±Ì¿Ã∞®,2,1
6587,±Ì¿Ã∞®,2,1
6588,±Ì¿Ã∞®,2,1
6589,±Ì¿Ã∞®,2,1
6590,±Ì¿Ã∞®,2,1
6591,¥Áµµ,3,2
6592,±Ì¿Ã∞®,2,1
6593,±Ì¿Ã∞®,5,3
6594,±Ì¿Ã∞®,1,1
6595,¥Áµµ,4,2
6596,¥Áµµ,3,2
6597,¥Áµµ,1,1
6598,±Ì¿Ã∞®,2,1
6599,¥Áµµ,2,1
6600,±Ì¿Ã∞®,1,1
6601,¥Áµµ,2,1
6602,±Ì¿Ã∞®,3,2
6603,±Ì¿Ã∞®,3,1
6604,¥Áµµ,1,1
6605,¥Áµµ,3,2
6606,±Ì¿Ã∞®,3,1
6607,¥Áµµ,2,1
6608,±Ì¿Ã∞®,5,4
6609,±Ì¿Ã∞®,3,1
6610,¥Áµµ,1,1
6611,±Ì¿Ã∞®,2,1
6612,±Ì¿Ã∞®,3,2
6613,±Ì¿Ã∞®,5,2
6614,±Ì¿Ã∞®,3,2
6615,¥Áµµ,2,1
6616,¥Áµµ,2,1
6617,¥Áµµ,4,3
6618,¥Áµµ,3,2
6619,±Ì¿Ã∞®,1,1
6620,±Ì¿Ã∞®,5,3
6621,¥Áµµ,5,4
6622,¥Áµµ,2,1
6623,¥Áµµ,2,1
6624,¥Áµµ,2,1
6625,¥Áµµ,2,1
6626,±Ì¿Ã∞®,3,2
6627,¥Áµµ,1,1
6628,±Ì¿Ã∞®,2,1
6629,¥Áµµ,1,1
6630,±Ì¿Ã∞®,3,2
6631,±Ì¿Ã∞®,2,1
6632,±Ì¿Ã∞®,2,1
6633,±Ì¿Ã∞®,3,2
6634,±Ì¿Ã∞®,4,1
6635,¥Áµµ,2,1
6636,±Ì¿Ã∞®,2,1
6637,¥Áµµ,3,2
6638,±Ì¿Ã∞®,1,1
6639,¥Áµµ,3,2
6640,¥Áµµ,4,2
6641,±Ì¿Ã∞®,3,1
6642,±Ì¿Ã∞®,3,2
6643,¥Áµµ,3,1
